Número de artículo,Identificador del producto,Nombre,Nombre de visualización del código de barras,Variación,Cantidad Unidad Cantidad,Categoría,ID del proveedor,Permitir anulación de precio independientemente de los permisos,Deshabilitar reglas de precios,Solo permite que los artículos se vendan en números enteros,Vendido en una serie,Cantidad de la serie,Número de días que la serie debe usarse dentro de,¿Está el código de barras,Inactivo,Cantidad predeterminada al vender o recibir,Costo,Precio de venta,Precio promocional,Fecha de inicio de la promoción,Fecha de finalización de la promoción,"El precio incluye impuesto,",Es un servicio,Es favorito,Cantidad,Mínimo de productos,Nivel de Reposición,Descripción,descripción larga,Ventana emergente de información al agregar a la venta,Peso,Unidad de peso,Longitud,Ancho,Altura,Permitir descripción alterna,El artículo cuenta con un número de serie,Comisión,¿Porciento de comisión basado en ganancia?,Grupo de impuestos,Etiquetas,Días de vencimiento,Precio modificable mientras se realiza la venta,Fabricante,Ubicación en tienda,Artículo es de comercio electrónico,Id del artículo
100880,3524,CABOS DE PICA,,,,AGRO,CABOS DE PALA,,,,,,,y,,,3200.0,5500,,,,y,,n,-189.0,20.0,2000.0,,,,,,,,,,,,,,,,,,CASA VERDE,y,875
100879,2435,CABOS DE AZADON,,,,AGRO,CABOS DE PALA,,,,,,,y,,,3200.0,5500,,,,y,,n,232.0,20.0,2000.0,,,,,,,,,,,,,,,,,,CASA VERDE,y,874
100878,4035,CABOS DE PALA,,,,AGRO,CABOS DE PALA,,,,,,,y,,,3100.0,5500,,,,y,,n,64.0,5.0,100.0,,,,,,,,,,,,,,,,,,CASA VERDE,y,873
100877,,_ALAMBRE NEXTAS # 12 - Ref : 12750,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,76200.0,101600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 3 - PISO: 1,y,872
100876,,_CABLE COAXIAL CHIPA  NEGRO O BLANCO X 155 MT 90%PVC - Ref : 14451,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,0.0,0,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,INEXISTENTE,y,871
100875,10221,_CUBIERTA 3 CANALES 22,,,,AGRO,,,,,,,,y,y,,6975.0,9300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 23 - PISO: 3,y,870
100874,705,AMARRA PLAST.BLANCA X 100MM-10CM ,,,,CABLES-ELECTRICOS,OMAR  ARISTIZABAL,,,,,,,y,,,1300.0,1600,,,,y,,n,602.0,20.0,2000.0,,,,,,,,,,,,,,AMARRA PLASTICA,,,,ESTANTE: 33 - PISO: 3,y,869
100873,,_CABLE DUPLEX FADALTE  2X8 100 MTS - Ref : 95901,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,179175.0,238900,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 13 - PISO: 2,y,868
100872,C95901,CABLE DUPLEX NEXT 2 X 18 100 MTS,,,,CABLES-ELECTRICOS,JEISON CAMILO GRISALES RINCON,,,,,,,y,,,37000.0,48000,,,,,,n,20.0,20.0,2000.0,,,,,,,,,,,,,,CABLE DUPLEX,,,,ESTANTE: 3 - PISO: 1,y,867
100871,89887,ABRAZADERA AMARILLA 1  (x 100und),,,,CERRADURAS,,,,,,,,y,,,435.0,580,,,,y,,n,2217.0,20.0,2000.0,,,,,,,,,,,,,,ABRAZADERA,,,,ESTANTE: 32 - PISO: 3,y,866
100870,4018,CINTA ANCHA CAFE X 100 YR,,,,PEGANTES-ADHESIVOS,OMAR  ARISTIZABAL,,,,,,,y,,,3600.0,4750,,,,y,,n,236.0,20.0,2000.0,,,,,,,,,,,,,,CINTA,,,,ESTANTE: 30 - PISO: 3,y,865
100869,3759,_AEROSOL NAXO CAOBA,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,4640.0,5800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 39 - PISO: 3,y,864
100868,113714,_AEROSOL NAXO - ADHEPLAS ORO 18K,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,5775.0,7700,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 39 - PISO: 3,y,863
100867,3151A,CARETA DE GUADAÑAR ROJA RANGER,,,,PROTECION-VESTUARIO,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,16036.0,19800,,,,y,,n,66.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 40- PISO: 3,y,862
100866,7877,_BROCA MADERA LARGA X 5 DIESEL,,,,CERRADURAS,,,,,,,,y,y,,15188.0,20250,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,861
100865,29138,_CINTA ANCHA TRANS X 60 MTS,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,2100.0,2800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 30 - PISO: 3,y,860
100864,60220,CINTA CAFE 60 MTS,,,,PEGANTES-ADHESIVOS,,,,,,,,y,,,2400.0,3200,,,,,,n,120.0,20.0,2000.0,,,,,,,,,,,,,,CINTA,,,,ESTANTE: 30 - PISO: 3,y,859
100863,2890,_CINTA CELLUX CAFE X 40 MTS,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,1238.0,1650,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 30 - PISO: 3,y,858
100862,,_ALICATE DIESEL AMARILLO - Ref : 22111,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6150.0,8200,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 5 - PISO: 1,y,857
100861,67521,ALICATE GRIZZLY 8.5,,,,HERRAMIENTAS-ACCESORIOS,IMPORTACIONES ALEKO SAS,,,,,,,y,,,7900.0,9000,,,,y,,n,162.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 5 - PISO: 1,y,856
100860,8789,CODO SANITARIO 6,,,,GRIFERIAS-ACCESORIOS,HERAPLAS,,,,,,,y,,,38500.0,48000,,,,y,,n,14.0,20.0,2000.0,,,,,,,,,,,,,,CODO,,,,CASA VERDE,y,855
100859,B01805,BRILLAMETAL EL CHAMO X100,,,,PEGANTES-ADHESIVOS,HERMES LEANDRO RUIZ,,,,,,,y,,,2880.0,3600,,,,y,,n,-3.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 28 - PISO: 3,y,854
100858,11580,BROCHA MONA 1´´ DIESEL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,800.0,1200,,,,y,,n,1259.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,853
100857,7788,CINTA ANCHA TRANS PLATINO 300 MT,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,10160.0,12700,,,,,,n,0.0,10.0,2000.0,,,,,,,,,,,,,,CINTA,,,,ESTANTE: 13 - PISO: 2,,852
100856,C130,COSECHERA COLORES,,,,AGRO,,,,,,,,y,,,1725.0,2000,,,,y,,n,0.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 33 - PISO: 3,y,851
100855,7916,BRILLA METAL  EL CHAMO 50 GRS,,,,PEGANTES-ADHESIVOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,1703.0,2650,,,,,,n,86.0,20.0,0.0,,,,,,,,,,,,,,,,,,ESTANTE: 28 - PISO: 3,y,850
100854,6495,BROCA MADERA LARGA  3/8*12,,,,CERRADURAS,OMAR  ARISTIZABAL,,,,,,,y,,,4500.0,6700,,,,,,n,50.0,20.0,2000.0,,,,,,,,,,,,,,BROCA MADERA,,,,ESTANTE: 36 - PISO: 3,y,849
100853,10129,_CAUTIN UDUKE PASTA FINO 30W,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,4613.0,6150,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 16 - PISO: 2,y,848
100852,,_BOMBILLO LED DISCO BULB - Ref : 12851,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,5325.0,7100,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 37 - PISO: 3,y,847
100851,10698,BROCHA MONA 2 1/2´´ DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,1800.0,2850,,,,y,,n,427.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,846
100850,C85024,AHORRADOR DE AGUA CARPINTER,,,,GRIFERIAS-ACCESORIOS,COMERCIALIZADORA E IMPORTADORA EL CARPINTERO S.A.S,,,,,,,y,,,13411.0,16000,,,,,,n,-14.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 36 - PISO: 3,y,845
100849,10576,CAUTIN DE 40W M/PLASTICO SOLDERING/OSBLACK,,,,CABLES-ELECTRICOS,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,3900.0,5100,,,,,,n,137.0,10.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 16 - PISO: 2,y,844
100848,21365,ASPERSOR 1 SALIDA 1/2 NACIONAL,,,,AGRO,INTECMECOL Y CIA,,,,,,,y,,,6150.0,8000,,,,y,,n,221.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 20 - PISO: 2,y,843
100847,2316,CODO SANITARIO CXE 3,,,,GRIFERIAS-ACCESORIOS,WILLINTON  TUBOS,,,,,,,y,,,3000.0,5000,,,,y,,n,721.0,20.0,2000.0,,,,,,,,,,,,,,CODO,,,,CASA VERDE,y,842
100846,21452,AHORRADOR AGUA AKKUALINE,,,,ULTIMO_SALDO,,,,,,,,y,,,10350.0,13800,,,,y,,n,1.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 36 - PISO: 3,y,841
100845,28220,CHAPETA LAVAMANOS PAR CARDENAS,,,,GRIFERIAS-ACCESORIOS,HIDROGRIFERIAS CARDENAS SAS,,,,,,,y,,,932.0,1300,,,,,,n,387.0,20.0,2000.0,,,,,,,,,,,,,,LAVAMANOS,,,,ESTANTE: 19 - PISO: 2,y,840
100844,,_CANDADO CARTON GLOBE 30-40-50 - Ref : 21512,,,,CERRADURAS,,,,,,,,y,y,,32775.0,43700,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,839
100843,12635,_CUCHILLO # 4 MANGO NEGRO VENEZIA,,,,HOGAR-CONSTRUCCION,,,,,,,,y,y,,1163.0,1550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 35 - PISO: 3,y,838
100842,10592,_BROCHA MONA 6´´ DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6375.0,8500,,,,,,n,0.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,837
100841,10591,BROCHA MONA 5´´ DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,PROVEEDORES  VARIOS,,,,,,,y,,,5321.0,7500,,,,,,n,307.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,836
100840,10590,BROCHA MONA 4´´ DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,4800.0,6000,,,,y,,n,172.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,835
100839,10589,BROCHA MONA 3´´ DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,3300.0,4400,,,,y,,n,631.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,834
100838,10588,BROCHA MONA  2´´DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,OMAR  ARISTIZABAL,,,,,,,y,,,1700.0,2500,,,,y,,n,2690.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,833
100837,10587,BROCHA MONA 1.5 DIESEL TOOL  (x 12und),,,,HERRAMIENTAS-ACCESORIOS,PROVEEDORES  VARIOS,,,,,,,y,,,936.0,1500,,,,y,,n,2301.0,20.0,2000.0,,,,,,,,,,,,,,BROCHAS,,,,ESTANTE: 22 - PISO: 3,y,832
100835,,_BOTAS DE SEGURIDAD DIESEL - Ref : 10586,,,,PROTECION-VESTUARIO,,,,,,,,y,y,,36863.0,49150,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,831
100834,7780,CANDADO DORADO TREK # 20,,,,CERRADURAS,,,,,,,,y,,,1238.0,1650,,,,,,n,336.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,,830
100833,,_CANDADO LEONS NO 40 - Ref : 7764,,,,CERRADURAS,,,,,,,,y,y,,1163.0,1550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,829
100832,7863,_BOTON MADERA BOMBILLO,,,,HOGAR-CONSTRUCCION,,,,,,,,y,y,,450.0,600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 38 - PISO: 3,y,828
100831,45786,_BOTON MADERA VINOTINTO,,,,CERRADURAS,,,,,,,,y,y,,450.0,600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE:38 - PISO: 3,y,827
100830,8961,BOTON MADERA MIEL,,,,HOGAR-CONSTRUCCION,,,,,,,,y,,,450.0,600,,,,y,,n,42.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 38- PISO: 3,y,826
100829,,_ALAMBRE GALVANIZADO # 10 - Ref : 232516,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,3938.0,5250,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 2 - PISO: 1,y,825
100828,,"_CAJA HERRAMIENTA PLASTICA 15 "" - Ref : 5039",,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,15563.0,20750,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,824
100827,,_CAJA BREAKER KARLUZ 4    NORMA - Ref : 9895,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,15150.0,20200,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 13 - PISO: 2,y,823
100826,5396,_CANDADO TALTOOLS REDONDO 70 MM,,,,PROTECION-VESTUARIO,,,,,,,,y,y,,8025.0,10700,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,822
100825,18911,ALEM RANGER X 8 PZ 6 MM,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,5212.0,7000,,,,y,,n,33.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 17 - PISO: 2,y,821
100824,,_BOMBILLO LED  9W TOPLUZ SILVANIA - Ref : 7107,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,3225.0,3300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 37 - PISO: 3,y,820
100823,,_BROCAS MADERA 3/8 CORTA BLISTER - Ref : 10580,,,,CERRADURAS,,,,,,,,y,y,,1313.0,1750,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,819
100822,,_BUJE SOLDADO 1-1/2´X 1/2 - Ref : 57413,,,,CERRADURAS,,,,,,,,y,y,,1350.0,1800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,818
100821,,_BUJE SOLDADO 1-1/2´ X 1´ - Ref : 57412,,,,CERRADURAS,,,,,,,,y,y,,1350.0,1800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,817
100820,7746,AEROSOL UDUKE FLUORESCENTE AMARILLO,,,,PEGANTES-ADHESIVOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,8104.0,9000,,,,,,n,27.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 39 - PISO:3,y,816
100819,10576B,CAUTIN UDUKE CON POMADA Y REPUESTO,,,,CABLES-ELECTRICOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,6975.0,9300,,,,y,,n,129.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 16 - PISO: 2,y,815
100818,5635,BEBEDERO DE CERDO CARPINTER,,,,AGRO,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,2400.0,3850,,,,,,n,29.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,814
100817,,_ABRAZADERA AMARILLA TITAN 40-24 - Ref : 7097,,,,CERRADURAS,,,,,,,,y,y,,938.0,1250,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 32 - PISO: 3,y,813
100816,99863,AEROSOL MERCURY/WOL/ULTRA COLOR GRIS,,,,PEGANTES-ADHESIVOS,,,,,,,,y,,,4640.0,6000,,,,y,,n,-10.0,20.0,2000.0,,,,,,,,,,,,,,AEROSOL MERCURY,,,,ESTANTE: 39 - PISO:3,y,812
100815,10425,ARGOLLA CON GOZNE GALVANIZADA 1 1/2 UNIDAD,,,,CERRADURAS,COMERCIALIZADORA E IMPORTADORA EL CARPINTERO S.A.S,,,,,,,y,,,2416.0,3150,,,,,,n,176.0,20.0,2000.0,,,,,,,,,,,,,,ARGOLLA,,,,ESTANTE: 6 - PISO: 1,y,811
100814,,_ADICTIVO CRC DIESEL X 250ML - Ref : 96314,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,5775.0,7700,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,810
100813,,_ADICTIVO CRC GASOLINA X250CC - Ref : 78532,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,5325.0,7100,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,809
100812,96357,_CINTURON ELASTICO SACROLUMBAR TALLA XL,,,,PROTECION-VESTUARIO,,,,,,,,y,y,,15825.0,21100,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,808
100811,,_ALEM LARGO MMX9 STANLEY - Ref : 8223,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,35250.0,47000,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 17 - PISO: 2,y,807
100810,5986,_CHAPA MANIJA  BAÑO SEGURIDAD,,,,CERRADURAS,,,,,,,,y,y,,14363.0,19150,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 26 - PISO: 3,y,806
100809,96534,CHAZO EXPANCION 3/8 X 4,,,,CERRADURAS,COMERCIALIZADORA E IMPORTADORA EL CARPINTERO S.A.S,,,,,,,y,,,937.0,1150,,,,,,n,396.0,20.0,2000.0,,,,,,,,,,,,,,CHAZO EXPANSION,,,,ESTANTE: 8 - PISO: 1,y,805
100808,10146,CANDADO BICICLETA CON CLAVE UDUKE,,,,CERRADURAS,PROVEEDORES  VARIOS,,,,,,,y,,,4000.0,5600,,,,,,n,277.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,804
100807,7599,CAJA PLASTICA 2X4 BLANCA INDUMA CERTIFICADA,,,,CABLES-ELECTRICOS,YENY DANIELA GUERRERO ORDOÑEZ,,,,,,,y,,,333.0,450,,,,,,n,10762.0,20.0,2000.0,,,,,,,,,,,,,,CAJA PLASTICA,,,,ESTANTE: 40 - PISO: 3,y,803
100806,4611,CINTA ANCHA TRANS CELLUX X 100MTS,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,2738.0,3650,,,,y,,n,0.0,20.0,200.0,,,,,,,,,,,,,,CINTA,,,,ESTANTE: 30 - PISO: 3,y,802
100805,98633,COMBO BLACK & DECKER TALADRO 1/2 550W +PULIDORA 4 1/2 820W,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES FERRELECTRICOS RESTREPO SAS,,,,,,,y,,,288000.0,298000,,,,,,n,4.0,,,,,,,,,,,,,,,,,,,,ESTANTE: 35 - PISO: 3,y,801
100804,8954,ALEM  LARGO  X 9 PIEZAS,,,,HERRAMIENTAS-ACCESORIOS,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,5000.0,9500,,,,y,,n,-1.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 17 - PISO: 2,y,800
100803,6614,BOMBA FUMIGADORA JARDINERA  UDUKE NARANJA 3 LTS,,,,AGRO,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,12600.0,16800,,,,y,,n,52.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 36 - PISO: 3,y,799
100802,8210,_COMPRENSOR DAEWO DAC24D 2HP 24 LTS 110V/60HZ,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,291600.0,388800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,798
100801,8563,ALEM BLIS  DOBEMAN /DIESELMM X 10 PZS,,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,2200.0,3000,,,,y,,n,0.0,20.0,200.0,,,,,,,,,,,,,,,,,,ESTANTE: 17 - PISO: 2,y,797
100800,,_DADO CROMADO 12 MM - Ref : 4532_,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,0.0,0,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,796
100799,438,_CHAPETA LAVAMANOS GRIPLAST,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,750.0,1000,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,795
100798,6432,"CINCEL PALA X 12"" NARANJA",,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,7500.0,9000,,,,,,n,2.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 6 - PISO: 1,y,794
100797,45653,MAGENTA FL-707 FLUORES/TE * 1KG,,,,QUIMICOS-PROQUIMITEC,PQUIM SAS,,,,,,,y,,,89238.0,105000,,,,,,n,1.0,,,,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,793
100796,56982,AMARILLO FL-205 FLUORES/TE*1KG,,,,QUIMICOS-PROQUIMITEC,PQUIM SAS,,,,,,,y,,,88979.0,104000,,,,,,n,1.0,,,,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,792
100795,89566,AZUL FL-805 FLUORES/TE * 1KG,,,,QUIMICOS-PROQUIMITEC,PQUIM SAS,,,,,,,y,,,90013.0,106000,,,,,,n,1.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,791
100794,5944,"_CINTA PANEL YESOX 23 MTS 2""",,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,2475.0,3300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 30 - PISO: 3,y,790
100793,5930,"CADENA GALBANIZADA 3/8""",,,,CERRADURAS,PROVEEDORES  VARIOS,,,,,,,y,,,16558.0,25000,,,,,,n,72.0,20.0,2000.0,,,,,,,,,,,,,,CADENA,,,,ESTANTE: 4 - PISO: 1,y,789
100792,6968,"ANGULO METALICO 11/2""",,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,399.0,480,,,,y,,n,318.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 36 - PISO: 3,y,788
100791,6967,"ANGULO METALICO 1""CAJA X200 UNI",,,,HERRAMIENTAS-ACCESORIOS,COMERCIALIZADORA E IMPORTADORA EL CARPINTERO SAS,,,,,,,y,,,158.0,300,,,,y,,n,0.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 36 - PISO: 3,y,787
100790,,_CABLE DUPLEX CENTELSA 2X14 - Ref : 45894,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,118125.0,157500,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 13 - PISO: 2,y,786
100789,5797,CORTAFRIO BICOLOR ECO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,3713.0,4950,,,,,,n,39.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 11 - PISO: 1,y,785
100788,C67,_COMBO BLACK & DECKER PULIDORA DE 4 1/2 + TALADRO 1/2,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,202313.0,269750,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 35 - PISO: 3,y,784
100787,,_CANDADO YALE 110-50 - Ref : 4236,,,,CERRADURAS,,,,,,,,y,y,,29475.0,39300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,783
100786,AP1,"_ALICATE PLIERS 8"" BLISTER/HARBOR",,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,4125.0,5500,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 5 - PISO: 1,y,782
100785,B5638,"_BROCA MURO  ESPIRAL 3/8""",,,,CERRADURAS,,,,,,,,y,y,,1913.0,2550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,781
100784,,_BROCA MADERA SECURITYX7 - Ref : 5368,,,,CERRADURAS,,,,,,,,y,y,,3938.0,5250,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 36- PISO: 3,y,780
100783,,"_BROCA MURO ESPIRAL1/2"" - Ref : 63984",,,,CERRADURAS,,,,,,,,y,y,,2700.0,3600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,779
100782,5333,"_CUBIERTA 3 CANALES 18"" ANCHA",,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6975.0,9300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 23 - PISO: 3,y,778
100781,8955,CINTA TEFLON INDUSTRIAL GLOBY 10MT X 48,,,,PEGANTES-ADHESIVOS,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,390.0,500,,,,,,n,10714.0,10.0,200.0,,,,,,,,,,,,,,CINTA,,,,ESTANTE: 30 - PISO: 3,y,777
100780,8963,_CABLE DVD 1*1 FINO *1.2MTS,,,,CABLES-ELECTRICOS,,,,,,,,y,y,,1800.0,2400,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 13 - PISO: 2,y,776
